countryname;ISO3;year;nominalGDP;realGDP;realGDPpercapita;realGDPinUSD;deflator;consumptions;realconsumptions;consumptionsinGDPpercent;investments;investmentsinGDPpercent;fixedinvestments;fixedinvestmentsinGDPpercent;exports;exportsinGDPpercent;imports;importsinGDPpercent;currentaccount;currentaccountinGDPpercent;USDexchangerate;realeffectiveexchangerate;govexpenditures;govexpendituresinGDPpercent;govrevenue;govrevenueinGDPpercent;govtaxation;govtaxationinGDPpercent;govdeficit;govdeficitinGDPpercent;govdebt;govdebtinGDPpercent;housepriceindex;conspriceindex;inflation;pop;unemployment;shortterminterestrate;longterminteresttrate;centralbankpolicyraterate;SovDebtCrisis;CurrencyCrisis;BankingCrisis
Canada;CAN;2018;2235675;1981448;53447,74609;1711484,5;112,830368;1756531;1730965,125;78,568367;522719;23,3808136;506963;22,67609024;722690;32,32535934;766265;34,27443695;-53139,99609;-2,376910686;1,295709968;82,42556;926929;17,54090118;934775;41,81175613;291927;13,0576849;6753;0,302056432;1188295,625;53,15153503;177,5332031;114,5249023;2,269999981;37,07262039;5,836144447;1,790602684;2,27791214;1,75;0;0;0
Canada;CAN;2019;2313563;2019262,625;53677,38672;1744147;114,574646;1814251;1756073,625;78,41805267;533231;23,0480423;522402;22,57997704;748500;32,35269547;782419;33,81879044;-45183;-1,952961683;1,32693696;81,71486664;957920;18,10570908;957520;41,38724518;294787;12,74168873;-9913;-0,428473324;1234571;53,36232376;180,4463959;116,7573013;1,949000001;37,61849594;5,701067924;1,890310526;1,588882565;1,75;0;0;0
Canada;CAN;2020;2220527;1917527,5;50423,25;1656272,875;115,8015747;1765871;1681709,125;79,52489471;503718;22,68461418;514812;23,18423653;654470;29,47363472;703532;31,68310928;-44787;-2,016953707;1,340677023;80,84288025;1182045;28,57147408;938918;42,28356552;299845;13,50333214;-224213,0156;-10,09728813;1655492,75;74,55404663;195,5263977;117,5944443;0,71699965;38,02863693;9,669435501;0,635455072;0,75310868;0,25;0;0;0
Canada;CAN;2021;2517123;2018906,25;52795,85156;1743839,25;124,6775589;1904459;1777816,625;75,66014862;612449;24,33131027;608580;24,17760277;785754;31,21635246;785539;31,20781136;372;0,014778777;1,253720045;84,76084137;1164320;22,66563797;1090845;43,3369751;332761;13,21989441;-101080;-4,015695572;1789019;71,07395935;222,7733002;121,5870056;3,3951931;38,23986435;7,495851994;0,209245563;1,35881114;0,25;0;0;0
Canada;CAN;2022;2813289;2096025,875;53828,36719;1810451,625;134,2201538;2095366;1863318,75;74,48101044;714232;25,38779259;655217;23,29007149;952159;33,845047;948468;33,71384811;-10311;-0,36651051;1,301833987;84,18457794;1175671;18,49653625;1178726;41,89850235;360833;12,82601929;-34735;-1,234675884;1727862;61,41786194;214,3171997;129,8583221;6,802801132;38,9390564;5,26626873;2,55799675;2,768579483;4,25;0;0;0
Canada;CAN;2023;2888920;2118369,25;52830,11719;1829750,875;136,3747101;2210130;1899825,125;76,41850281;691455;23,9347229;660446;22,83589363;968840;33,53640747;980119;33,92683029;-17758;-0,614693403;1,349941969;81,25309753;1250334,375;19,537817;1233789,875;42,70764923;405119;14,00758648;-20323,34766;-0,703492939;1797732,25;62,22852325;215,8094025;134,8955383;3,879001617;40,09775925;5,406361103;5,021458626;3,360639334;5;0;0;0
Switzerland;CHE;2013;654779,375;655157,375;80990,15625;677556,9375;99,94230652;421585,2813;424884,8125;64,40234375;164180,5313;25,07417679;171688,9063;26,22759438;472005,375;72,08617401;402978,5625;61,54417801;63098,05859;9,636537552;0,927281976;103,6185455;220198,0938;10,42579937;217365,75;33,1967926;60592,25781;19,89862633;931,8883667;0,142320976;132384,3281;20,21815681;119,5516968;99,3208847;-0,217306867;8,089345932;4,749018669;-0,048668168;0,949166656;0,125;0;0;0
Switzerland;CHE;2014;665775,3125;670347,625;81863,03125;693266,5625;99,31791687;425900,5;429922,7188;63,98568726;169654,2344;25,48220634;175844,2969;26,41818428;435236,75;65,37291718;364995,0313;54,82255554;46187,72266;6,937434196;0,915543973;104,2562637;221477,1875;10,3102169;219832;33,0189476;60487;19,80088043;-19,6125145;-0,002945816;137224,5625;20,61124229;122,9662018;99,30775452;-0,013234672;8,188649178;4,82660532;0,0036705;0,692499995;-0,25;0;0;0
Switzerland;CHE;2015;667796,5;680955,125;82217,16406;704236,75;98,06761932;430234,25;439131,0313;64,40570831;167448,8438;25,0748291;176428,5;26,41119957;426068,6563;63,8021698;355984,625;53,30735016;59270,25;8,875495911;0,962849975;110,4779968;224471,5313;10,58142567;228114,4688;34,15927887;63835,88672;20,48527145;2166,524902;0,324428916;136492,8906;20,43929482;124,4498978;98,17176819;-1,143898606;8,282396317;4,812719822;-0,730737269;-0,069166668;-0,75;0;0;0
Switzerland;CHE;2016;677567,4375;695151,3125;83019,61719;718918,3125;97,47049713;436321,0938;445257,0938;64,36854553;172440,2813;25,4499073;179628,5938;26,49982262;452940,8125;66,8480835;384166,625;56,69792175;49308,53906;7,277288914;0,985257983;108,1574783;228150,5469;10,64630508;229765,2344;33,91031265;63748,94531;20,49375343;372,1918335;0,054930598;131319,2969;19,38099289;122,7900009;97,74510193;-0,434608459;8,373337746;4,919145584;-0,804381669;-0,361999989;-0,75;0;0;0
Switzerland;CHE;2017;684753,5;705132,1875;83429,42188;729240,4375;97,1099472;444145,0313;450231,9063;64,88051605;177078,0469;25,86011696;185850;27,14888573;455224,3438;66,48003387;391723,1563;57,2064476;36390,79297;5,314436913;0,984650016;106,098793;230806;10,6479578;238546,9844;34,83691406;68877,77344;21,24088097;5188,447754;0,757710278;138898,2188;20,28441238;126,8509979;98,26686096;0,533999979;8,451840401;4,795826912;-0,81916666;-0,072083332;-0,75;0;0;0
Switzerland;CHE;2018;709737,1875;725241,5;85178,9375;750037,25;97,86218262;452232,5625;453323,4063;63,73767853;181566,4375;25,58220673;188751,7969;26,60268593;479589,625;67,57284546;403654,0313;56,87372971;39737,23828;5,598866463;0,978559971;103,227005;234143,2969;10,29538822;243301,6719;34,28052902;68759,90625;20,83510971;5317,616211;0,749237359;132565,5469;18,67811775;131,491394;99,18695831;0,939999998;8,514328957;4,722559452;-0,784623325;0,033166666;-0,75;0;0;0
Switzerland;CHE;2019;717291,9375;733629,5;85551,66406;758712,0625;97,7730484;457074,8438;458515,0313;63,7590332;188429,2188;26,26952934;190848,9063;26,62220573;481048,7188;67,06456757;409233,7813;57,0526123;29514,65039;4,114733219;0,993718982;104,1877975;238555,2656;10,36868763;248174,9063;34,59886932;71022,375;21,21978378;5956,70752;0,830443978;135957,375;18,95425987;136,0187988;99,54691315;0,361000001;8,57528019;4,38689661;-0,752056658;-0,488999993;-0,75;0;0;0
Switzerland;CHE;2020;695799,375;716960;82999,08594;741472,625;97,0485611;445949,0313;448971,4063;64,01611328;206295,7188;29,64873695;188045;26,99391365;445860,5938;64,0789032;402168,875;57,79954147;3424,615479;0,492184311;0,938401997;108,1840439;266722,375;13,15791988;245436,7344;35,27406693;65098,23828;20,98765755;-16720,30664;-2,403035641;145088,8438;20,852108;140,2751007;98,8243103;-0,72587496;8,638167381;4,826302528;-0,693264186;-0,523833334;-0,75;0;0;0
Switzerland;CHE;2021;742446,125;755656,625;86811,71875;781492,25;98,25178528;457716,1563;459671,75;61,57642365;194943,2969;26,25689507;195767,7031;26,33657265;528291,25;71,15550232;438458,75;59,05596542;51162,05078;6,891011715;0,914318025;105,5189438;265529,0938;12,47691822;263203,875;35,45090485;75029,35156;21,34384918;-6750,755371;-0,909258604;148383,6406;19,98577881;150,5348969;99,39929962;0,581814229;8,704545975;5,08741188;-0,739333332;-0,232250005;-0,75;0;0;0
Switzerland;CHE;2022;781666,4375;775799,125;88389,125;802323,4375;100,7562943;482637,1875;474469,25;61,76094055;191136,9688;24,45249748;205136,9063;26,25045776;601056,4375;76,8942337;493228,75;63,09964371;73722,59375;9,431464195;0,955129981;105,8298492;257712,0625;10,68784904;267091,5938;34,1695137;71118,21875;20,31564522;-643,1613159;-0,082280792;139159,0156;17,80286407;157,7720032;102,2173004;2,835027933;8,777088165;4,29891634;-0,126666665;0,829833329;1;0;0;0
Switzerland;CHE;2023;795290,5;781725,3125;87951,97656;808452,25;101,7352905;500813,5313;481729,125;62,98669052;194381,2031;24,44153404;206177,5;25,93068504;599956,125;75,43861389;499914,0938;62,85930252;60758,49219;7,639785767;0,898971021;109,3089523;265808,0313;10,83436108;265755,7188;10,37134361;72355,45313;9,109153748;-3681,520996;-0,462915242;295993,4063;37,21827698;159,7413025;104,4000473;2,135400772;8,888092995;4,047103882;1,509166718;1,032500029;1,75;0;0;0
China;CHN;2013;59296320;52480316;38496,75391;9667165;112,9877319;30666366;36269852;51,71714783;27512870;46,39894867;26397990;44,5187645;14586507;24,59935188;13131243;22,14512062;916824,1875;1,546173811;6,148014069;114,6537399;17033984;28,56399918;6496645,5;10,95623684;5874921;9,907732964;384802,5938;0,64894855;21898132;36,93000031;113,0602036;111,08461;2,621052265;1363,23999;4;4,976666451;;6;0;0;0
China;CHN;2014;64356312;56377384;41095,58203;10385027;114,15271;33803116;39059452;52,52494431;29490606;45,82395172;28224164;43,85609436;15130207;23,51005936;13769132;21,39515495;1456272,75;2,262828112;6,161199093;118,3584518;18678770;28,88999939;6938520;15,81817818;6228802;9,678618431;388329,5625;0,603405535;25633120;39,83000183;109,1557007;113,3685837;1,921644568;1371,859985;4,090000153;4,804166794;4,10411644;5,599999905;0;0;0
China;CHN;2015;68885824;60347100;43734,21875;11116271;114,149353;37192068;42540036;53,9908905;29782652;43,23480606;28997024;42,09432983;14709933;21,3540802;12475284;18,11009026;1837274,625;2,667130232;6,285394192;130,043808;21836940;31,55200005;7440376,5;16,04302216;6459368,5;9,3769207;-420091,2813;-0,609837055;29565794;42,91999817;108,8422012;115,1197205;1,437021852;1379,859985;4,050000191;3,730833292;3,333883286;4,349999905;0;0;0
China;CHN;2016;74639512;64480128;46462,45313;11877598;115,7558365;41080640;46005660;55,03873825;31819850;42,63137817;31014480;41,55236435;14617685;19,5843792;12920125;17,31003571;1255779,125;1,682458997;6,644413948;123,8909607;24107106;32,31600189;7763715;15,62992668;6809299,5;9,122915268;-802240,1875;-1,074819684;37842904;50,70090103;119,1975021;117,5590439;2;1387,790039;4,019999981;3,091666698;2,850066662;4,349999905;0;0;0
China;CHN;2017;83203592;68959696;49390,45703;12702759;120,6553955;45651824;49186696;54,86760712;35788608;43,01329803;34830012;41,86118698;16384682;19,69227791;14926838;17,94013596;1279396,375;1,537669659;6,758703232;120,255394;27053852;32,63499832;8606789;15,88317204;7837211;9,419317245;-1191424,25;-1,43193841;45720888;54,95061874;125,1464005;119,3435593;1,557999969;1396,214966;3,900000095;4,813333511;3,591666698;4,349999905;0;0;0
China;CHN;2018;91928112;73614312;52478,19531;13560165;124,8780441;50613496;52972288;55,05768967;40258516;43,7934761;39384792;42,84303284;17569396;19,11210442;16964120;18,45368004;170182,0781;0,185125172;6,618697166;121,7989502;30474220;33,27700043;9066361;16,5358963;8321963;9,052685738;-1847732;-2,009974957;52085800;56,65927124;134,1611023;121,6425247;2,069999933;1402,76001;3,799999952;4,034999847;3,579166651;4,349999905;0;0;0
China;CHN;2019;98651520;77994736;55404,02344;14367063;126,4848404;55263172;56232964;56,01857376;42667872;43,25110626;42245132;42,82258606;18161738;18,40999222;17244388;17,48010445;703887,3125;0,713508844;6,911383152;121,1788177;33835664;34,15299988;9478557;16,10057068;8378339;8,492863655;-2294356,75;-2,325718641;59589076;60,40360641;139,2341003;125,3362579;2,903000116;1407,744995;3,619999886;3,235833406;3,181299925;4,150000095;0;0;0
China;CHN;2020;101356704;79740760;56509,64453;14688690;127,1077728;56081116;56081116;55,33044434;43955032;43,36667252;43062488;42,48608017;18838298;18,58613968;16387510;16,16815567;1706120,875;1,683283687;6,900322914;123,6447754;36310320;35,40299988;8792395;14,08608723;8200391,5;8,090625763;-6064175,5;-5,983003616;71089024;70,13746643;142,4458008;128,5428162;2,419421911;1411,099976;4,239999771;2,914999962;2,924433231;3,849999905;0;0;0
China;CHN;2021;114923696;86477632;61229,17188;15929659;132,8941345;61968816;61070088;53,92170334;49578428;43,14030075;48211932;41,9512558;22920352;19,94397354;19948476;17,35801697;2276373;1,980769157;6,449110985;127,3284149;37434716;32,68600082;9739071;14,93697071;9153819;7,965127945;-3498158,5;-3,043896675;82556568;71,83598328;144,7449951;129,6336975;0,899999976;1412,359985;3,960000038;2,925833225;3,005533218;3,799999952;0;0;0
China;CHN;2022;120472400;89071960;63074,30469;16407549;135,2528839;64382784;62347496;53,44194031;51979324;43,14625168;50483464;41,90459061;25047998;20,79148293;21154952;17,55999947;2971315,25;2,466386795;6,734738827;125,9664307;40259932;33,48099899;10135444;15,01247311;9277427;7,700873375;-9054369;-7,515720367;92739856;76,9801712;139,3800964;132,1063995;1,973575592;1412,175049;5,5;2,816666603;2,764183283;3,650000095;0;0;0
China;CHN;2023;126058208;93703704;66423,08594;17260742;134,5285187;70136056;67249240;55,63783646;53043972;42,07895279;52111232;41,33902359;24887764;19,74307251;22153090;17,57369995;1773185,25;1,406640053;7,084630966;116,039444;41728456;33,17100143;10793644;17,20000076;10085304;14,39999962;-5798677,5;-4,599999905;106369176;84,3809967;134,1976013;132,420517;0,234836832;1410,709961;5,099999905;2,836666584;2,714999914;3,450000048;0;0;0
Germany;DEU;2013;2816098;2692207,25;33383,18359;3637928,5;104,6018295;2133724;2026003;74,41631317;564890;20,05931664;561175;19,57168388;1282316;45,53520584;1118363;39,71321487;186880;6,636132717;0,753234029;97,60586548;1265678;14,19048691;1266803,875;44,98436737;346707;23,15385818;129,6437531;0,004603666;1392788,25;49,45808792;109,0999985;105,6632309;1,606529236;80,64560699;5;0,220666662;1,571408033;0,75;0;0;0
Germany;DEU;2014;2932023;2751594;33977,63672;3718176,75;106,557251;2188259;2050470,625;73,30433655;597624;20,38265038;590405;19,77793503;1339686;45,69152451;1144551;39,03622055;213060;7,266654968;0,753941;98,2673645;1298974,875;13,64297485;1315967,5;44,88257599;359635;22,98992538;16719,92773;0,570252299;1398687,125;47,70382309;112,6999969;106,6370468;0,769425869;80,98249817;4,699999809;0,209933341;1,163472295;-0,125;0;0;0
Germany;DEU;2015;3023553;2785748,5;34102,87891;3764329;108,5364685;2256248;2100716,5;73,12067413;595544;19,69682693;609619;19,75658226;1416756;46,85732269;1187986;39,29105759;261769,9844;8,657694817;0,901896;92,49973297;1334629,375;13,46572018;1363672,125;45,10164642;370090;23,29980278;17594,64648;0,581919551;1369651,875;45,29941559;119,3000031;107,2326736;0,679644227;81,68660736;4,400000095;-0,019366667;0,49519369;-0,224999994;0;0;0
Germany;DEU;2016;3129374;2845414,25;34553,25;3844954,25;109,9795609;2333227;2157734,75;73,00209045;626054;20,00572586;640443;20,03820229;1438551;45,96928787;1209606;38,65328979;266150;8,504896164;0,903890014;94,08301544;1387994;13,42053318;1424305,75;45,51407623;378136;23,58055305;14685,81543;0,469289243;1364778,875;43,61188126;129,3000031;107,7337646;0,366697222;82,34867096;3,900000095;-0,263691664;0,091499195;-0,400000006;0;0;0
Germany;DEU;2017;3271307;2930312,5;35451,47266;3959675,75;111,636795;2411770;2190722,25;72,40139008;686249;20,97782326;671086;20,14601707;1544487;47,21314621;1311683;40,09660339;254800;7,788935661;0,887039006;94,90055847;1445105;13,59480762;1488812,375;45,5112381;399090;23,66841507;10081,69531;0,308185548;1362249;41,64234543;137,3999939;109,3504791;1,702233672;82,65700531;3,599999905;-0,329050004;0,316336125;-0,400000006;0;0;0
Germany;DEU;2018;3370332;2959727;35699,88672;3999423;113,8730698;2489022;2219340,75;72,54234314;739402;21,93855095;714880;20,83511925;1598579;47,43090439;1391326;41,28157043;270600;8,02888298;0,847581983;97,0493927;1493764,75;13,38322926;1559483;46,27090073;410406;24,01060867;22004,06445;0,652875304;1333265,375;39,55887222;146;111,2697372;1,935009837;82,90578461;3,200000048;-0,322091669;0,396363974;-0,400000006;0;0;0
Germany;DEU;2019;3480297;2992417,75;36012,89063;4043597,5;116,3038483;2582621;2264125;73,06106567;761678;21,88543129;748216;21,1666584;1644203;47,24317932;1435628;41,2501564;291320;8,370550156;0,893409014;95,47088623;1566222,25;13,53511333;1619340,75;46,52880859;421024;24,02514648;17904,20117;0,514444649;2050784,625;58,92556381;155,5;112,8486328;1,353624344;83,09296417;3;-0,356333345;-0,253634453;-0,449999988;0;0;0
Germany;DEU;2020;3396718;2866813;34473,09766;3873870,25;118,4841156;2517814;2184605,5;72,98815155;744908;21,93022728;736476;21,34948158;1473291;43,37395859;1277730;37,61660385;235260;6,926097393;0,876828015;96,35404968;1714044,625;16,04579544;1566650,875;46,12248993;385267;22,96483612;-89890,01563;-2,646378517;2309293;67,98600769;169,1000061;113,4537201;0,371424049;83,16087341;3,700000048;-0,425150007;-0,511023998;-0,5;0;0;0
Germany;DEU;2021;3608303;2956381,25;35535,10547;3994902,25;122,0513458;2661024;2242279;72,38005829;836159;23,17319298;779205;21,19443703;1699822;47,10862732;1507764;41,78595734;282000;7,815308094;0,845982015;97,13996124;1837943,875;17,31075478;1708530,875;47,34998322;422616;24,57507324;-129509,7031;-3,58921361;2476125;68,62297821;190,3999939;116,9329681;3,2123456;83,19607544;3,599999905;-0,548766673;-0,373821169;-0,5;0;0;0
Germany;DEU;2022;3870180;3012004,25;35943,63672;4070064,5;128,4918518;2944908;2329663,25;74,48203278;968739;25,03085136;858253;21,70676613;1965337;50,78153992;1891844;48,88258362;170390;4,402637482;0,951774001;93,72131348;1914862,625;16,32307816;1818118,375;46,97761917;446996;24,65586472;-112784,6875;-2,914197445;2575035,75;66,53529358;182,8999939;124,9692764;8,665802002;83,79798126;3,057416916;0,341566652;1,142583013;0,4375;0;0;0
Germany;DEU;2023;4122311;3008728,25;36127,86328;4065637,75;137,0117493;3110779;2322672,5;74,3218689;971532;23,56765366;899880;21,49968338;1943358;47,1424408;1771414;42,97138214;274850;6,667376518;0,925053;97,14431;2003429,125;15,28226852;1901853,625;46,1356163;448749;23,36161995;-93330,25;-2,264027357;2691538,25;65,29197693;169,8999939;132,4004974;6,030186176;83,27999878;3,013466358;3,430599928;2,434598684;3,625;0;0;0
Spain;ESP;2013;1020677;1018001,5;21836,13281;1232808,75;100,2628174;807655;782517,375;78,74552155;175660;17,21014595;180498;17,59836578;336333;32,95195389;296245;29,02436256;20801;2,037961006;0,753234029;99,75637054;473465;23,22610474;396627;38,85920715;138932;21,56646919;-54802,00391;-5,369181633;937640,0625;91,86452484;70,97599792;107,2095642;1,529785872;46,62004471;26,10000038;0,220666662;4,561962128;0,75;0;0;0
Spain;ESP;2014;1032608;1032210,563;22207,20703;1250016;100,0385056;818821;791639,6875;78,81243134;184777;17,89420509;187322;18,0299511;345593;33,46797562;313606;30,37028503;17538;1,698418021;0,753941;99,24997711;468113;21,91965103;405016;39,22262955;145962;22,13114738;-39246;-3,800667763;1083501,375;104,9286194;72,22460175;107,0475616;-0,19009836;46,48088074;24,5;0,209933341;2,721831083;-0,125;0;0;0
Spain;ESP;2015;1078092;1071832,125;23077,5332;1297998;100,5840378;843721;813265,5;77,61122894;204702;18,98743248;198930;18,29894257;362356;33,61085892;329598;30,57234383;21830;2,024873495;0,901896;93,8703537;474881;20,68692017;417646;38,73936462;153085;22,25209045;-30166;-2,798091412;1126832,375;104,5209885;75,29399872;106,5119324;-0,629347444;46,44483185;22,10000038;-0,019366667;1,735087276;-0,224999994;0;0;0
Spain;ESP;2016;1114420;1104392;23758,50781;1337428,25;100,9080124;864387;831289,625;76,97350311;208882;18,74356079;204287;18,19171906;377370;33,86245728;332960;29,87742424;35371;3,173938036;0,903890014;94,66628265;473208;19,58374596;425315;38,16469574;153665;22,01252747;-27987;-2,511351109;1180930,125;105,9681396;78,61620331;106,2961349;-0,336666673;46,48406219;19,60000038;-0,263691664;1,393302202;-0,400000006;0;0;0
Spain;ESP;2017;1162492;1137255;24408,15625;1377225,625;102,2191162;898590;852539,75;76,80098724;225532;19,40073586;221207;18,90619278;408390;35,13056564;366493;31,52649689;32210;2,770771742;0,887039006;95,96416473;480265;18,72551346;444037;38,19699478;159435;22,16978645;-22021;-1,894292593;1239166,75;106,5957184;84,27189636;108,3753738;2,036021233;46,59323502;17,20000076;-0,329050004;1,557865858;-0,400000006;0;0;0
Spain;ESP;2018;1203859;1163236,25;24856,66992;1408689,125;103,492218;928041;868075,5;76,55360413;246403;20,46776199;238502;19,67390251;423097;35,14506149;390410;32,42987823;22611;1,878209949;0,847581983;97,85488892;503364;19,0103569;472140;39,2188797;171258;22,76396179;-16966;-1,409301281;1290835,625;107,224823;89,90540314;110,1906357;1,735624552;46,79775238;15,30000019;-0,322091669;1,419352293;-0,400000006;0;0;0
Spain;ESP;2019;1245513;1186314,5;25168,52734;1436637,125;104,9901199;954152;880173,9375;76,10627747;259433;20,82940865;254566;20,30501556;434770;34,90690231;398153;31,96698952;26237;2,106521606;0,893409014;95,93778992;526652;18,77994156;488536;39,22367859;171241;22,292099;-18750;-1,505403757;1386480,5;111,3180237;93,2276001;110,961441;0,779708266;47,1348381;14,10000038;-0,356333345;0,661018312;-0,449999988;0;0;0
Spain;ESP;2020;1119010;1053834,25;22248,91211;1276202,375;106,1846313;879177;807583,25;77,8574295;229056;20,46952248;232798;20,61593246;344423;30,77926064;328320;29,3402195;6914;0,617867589;0,876828015;96,3598175;580771;24,84816933;467572;41,78443527;151842;22,94117165;-85710;-7,6594491;1554439;138,9119873;94,79570007;110,6033096;-0,337284297;47,36565399;15,5;-0,425150007;0,37947765;-0,5;0;0;0
Spain;ESP;2021;1222290;1121314,125;23648,53516;1357921,125;109,0051346;953000;857118,8125;77,13638306;263891;21,5898838;249560;20,19953537;417735;34,17642212;405982;33,21486664;9301;0,760948718;0,845982015;97,27500916;611470;24,87895393;529208;43,29643631;183816;24,26551819;-73684;-6,028356552;1620630,75;132,5897064;100,7636032;114,0244217;3,008139849;47,41579437;14,80000019;-0,548766673;0,348750234;-0,5;0;0;0
Spain;ESP;2022;1346377;1186022,25;24833,41406;1436283,25;113,5203857;1050308;888690,875;76,46227264;289220;21,48135376;280382;20,41176987;550319;40,8740654;534006;39,66244125;8238;0,611864269;0,951774001;96,23043823;637831;23,21099854;574095;42,63998795;212943;24,58798599;-41176;-3,05828166;1470459,5;109,2160263;106,2707977;123,5917282;8,322563171;47,75912857;12,91717148;0,341566652;2,198558569;0,4375;0;0;0
Spain;ESP;2023;1461889;1215710,875;25145,05469;1472236,375;120,2497253;1124771;912372,5;75,06861115;296915;20,31036568;295318;19,70988846;569493;38,95596695;509212;34,83246613;38005;2,599718571;0,925053;96,65843964;678820;21,44903183;625661;42,79811859;224330,3906;24,23262024;-29237,7793;-2;1668427;114,1281586;110,8340988;127,9574356;3,400270224;48,34791183;12,10909367;3,430599928;3,486393213;3,625;0;0;0
France;FRA;2013;2119513,5;2059639;31207,62891;2613644,25;102,9070358;1677542,25;1623403,125;79,11621857;473836,0938;22,35588837;450989,5938;21,26956367;623119,625;29,39917946;645496,5;30,45493507;-10798;-0,509456515;0,753234029;97,33300018;1243729,625;24,88351631;1138902,75;53,73415756;329785,625;28,90028191;-85579,94531;-4,037716389;1925214,5;90,8328476;102,731102;105,0062485;0,989822149;65,99793243;10,30000019;0,220666662;2,204339743;0,75;0;0;0
France;FRA;2014;2152269;2079479;31358,98438;2638820,75;103,5003967;1698846,75;1641409;78,87917328;489542,4063;22,74541092;451387,6875;20,95838547;639605,625;29,7177372;664509,3125;30,87482643;-20554;-0,954992175;0,753941;97,34529114;1258781,5;24,65319443;1160162,75;53,9041748;331647,0938;28,93028259;-83634,10938;-3,885857821;2095764,375;97,37464905;100,5261993;105,5394287;0,610897124;66,31206512;10,30000019;0,209933341;1,666439176;-0,125;0;0;0
France;FRA;2015;2199630,5;2101296,25;31575,51953;2666506,5;104,6796951;1725924,25;1665181,625;78,40115356;499537,6875;22,71007347;452605,3125;20,55986977;673469,625;30,61739922;685749,6875;31,17567825;-8089,000488;-0,367743611;0,901896;92,04507446;1268650,125;24,18224907;1182922,5;53,7782402;343326,5938;29,14693832;-79519,96094;-3,61515069;2152298;97,84815979;100,4260025;105,5790176;0,08674112;66,54827118;10,30000019;-0,019366667;0,841872692;-0,224999994;0;0;0
France;FRA;2016;2232946,75;2121927,25;31801,50977;2692686,75;105,2320099;1757523,625;1692877,375;78,74847412;505388,6875;22,63326263;466924,6875;20,92126083;675506,8125;30,25180817;688875,5;30,85051155;-10870;-0,486800671;0,903890014;93,01641846;1279970,625;24,24279785;1195989,875;53,56105804;345617,1875;29,07384491;-81939,58594;-3,669571877;2285820,25;102,3678818;102,0296021;105,772583;0,304997444;66,72410583;10,10000038;-0,263691664;0,467882812;-0,400000006;0;0;0
France;FRA;2017;2299661;2174142,5;32489,64063;2758947;105,7732391;1801049,625;1718665,375;78,59078217;540774,5;23,51539993;490887,9063;21,42043304;712330,3125;30,9754467;737558,3125;32,07247925;-17615;-0,765982449;0,887039006;93,49737549;1322835,25;24,65701485;1245696,375;54,16869354;369513,7813;29,73290634;-82160,80469;-3,572735548;2356309,25;102,4633255;105,4372025;106,8644562;1,162278652;66,91802216;9,399999619;-0,329050004;0,809852421;-0,400000006;0;0;0
France;FRA;2018;2364839,75;2213664;32961,85938;2809099;106,8292084;1845538;1735667,375;78,35472107;564326,5;23,86320114;515244,8125;21,87539101;750836;31,7499733;774585;32,75422668;-19648;-0,830838501;0,847581983;95,57115936;1328495,75;23,41011238;1273844,125;53,86597824;373022,4063;30,27878761;-65871,17188;-2,785439014;2411305,25;101,9648438;108,844902;108,8423157;2,099108219;67,15834808;9;-0,322091669;0,784101486;-0,400000006;0;0;0
France;FRA;2019;2440224,5;2255465,75;33472,79297;2862144,75;108,191597;1887995,75;1761343,75;77,62480164;596238,125;24,43373871;545205,8125;22,41609573;771690,6875;31,62375832;795738;32,60921097;12493;0,511961102;0,893409014;93,89709473;1347584,75;22,47584724;1289297,375;52,83519363;366891;30,46776962;-67991,89063;-2,786296606;2567004,25;105,1954117;112,9541016;110,0485687;1,298241615;67,38205719;8,399999619;-0,356333345;0,13019;-0,449999988;0;0;0
France;FRA;2020;2316906;2082277,625;30802,41602;2642372,25;111,2678757;1829584,25;1659310,625;78,92002869;557202,1875;24,04940987;520133,8125;22,43623161;633330,625;27,33518791;682048,3125;29,43789482;-37505;-1,618753672;0,876828015;94,9438858;1429785,5;26,02428818;1222783,875;52,77658463;342855;30,71266556;-154830,9531;-6,682660103;2853236,5;123,1485672;119,5690002;110,5729446;0,524075747;67,60111237;8;-0,425150007;-0,145259917;-0,5;0;0;0
France;FRA;2021;2499560;2214798;32646,02344;2810538,25;112,8572464;1950423,25;1753823,625;77,76490021;621169,6875;24,85116196;588983,375;23,48322868;748855,3125;29,95948601;795951,6875;31,84367371;9007;0,360343426;0,845982015;94,42304993;1489899,25;25,12346458;1324918,875;53,00608444;348865;30,35516357;-144054,4063;-5,763190746;2914684;116,6078796;127,7874985;112,3889236;2,066416025;67,84281158;7,900000095;-0,548766673;0,006905159;-0,5;0;0;0
France;FRA;2022;2638289,75;2270746,25;33361,42969;2881535,5;116,1860199;2087004,125;1806434,375;78,59368134;698711,3125;26,4834938;628021,8125;23,65043068;914459,625;34,66107559;1016650;38,53443527;-53869,00391;-2,041815281;0,951774001;90,10371399;1550271,625;24,76248169;1424536,25;53,99468994;379916;31,04480553;-132107,375;-5,007311344;2586930,5;98,05331421;133,8011017;118,2582855;5,905798435;68,0650177;7,312662125;0,341566652;1,700812817;0,4375;0;0;0
